t_order,conversion_order_z0p000,psi_mag_order_z0p000,conversion_order_z0p013,psi_mag_order_z0p013,conversion_order_z0p025,psi_mag_order_z0p025,conversion_order_z0p038,psi_mag_order_z0p038,conversion_order_z0p050,psi_mag_order_z0p050,conversion_order_z0p062,psi_mag_order_z0p062,conversion_order_z0p075,psi_mag_order_z0p075,conversion_order_z0p088,psi_mag_order_z0p088,conversion_order_z0p100,psi_mag_order_z0p100,conversion_order_z0p113,psi_mag_order_z0p113,conversion_order_z0p125,psi_mag_order_z0p125,conversion_order_z0p138,psi_mag_order_z0p138,conversion_order_z0p150,psi_mag_order_z0p150,conversion_order_z0p163,psi_mag_order_z0p163,conversion_order_z0p175,psi_mag_order_z0p175,conversion_order_z0p188,psi_mag_order_z0p188,conversion_order_z0p200,psi_mag_order_z0p200,t_cycle,conversion_cycle_z0p000,psi_mag_cycle_z0p000,conversion_cycle_z0p013,psi_mag_cycle_z0p013,conversion_cycle_z0p025,psi_mag_cycle_z0p025,conversion_cycle_z0p038,psi_mag_cycle_z0p038,conversion_cycle_z0p050,psi_mag_cycle_z0p050,conversion_cycle_z0p062,psi_mag_cycle_z0p062,conversion_cycle_z0p075,psi_mag_cycle_z0p075,conversion_cycle_z0p088,psi_mag_cycle_z0p088,conversion_cycle_z0p100,psi_mag_cycle_z0p100,conversion_cycle_z0p113,psi_mag_cycle_z0p113,conversion_cycle_z0p125,psi_mag_cycle_z0p125,conversion_cycle_z0p138,psi_mag_cycle_z0p138,conversion_cycle_z0p150,psi_mag_cycle_z0p150,conversion_cycle_z0p163,psi_mag_cycle_z0p163,conversion_cycle_z0p175,psi_mag_cycle_z0p175,conversion_cycle_z0p188,psi_mag_cycle_z0p188,conversion_cycle_z0p200,psi_mag_cycle_z0p200
1.292000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00,9.974683544303798444e-01,9.962523525693678383e-01,9.987179487179487225e-01,9.981255870380241202e-01,9.935064935064935598e-01,9.906397869558843938e-01,0.000000000000000000e+00,9.221679619245074511e-01,0.000000000000000000e+00,9.039946072848000780e-01,1.351351351351337549e-03,8.861336312881934463e-01,-1.520853458390625313e-17,8.700871005249991574e-01,0.000000000000000000e+00,8.524257665626960856e-01,0.000000000000000000e+00,8.349522815706296175e-01,0.000000000000000000e+00,8.156783986351484605e-01,1.449275362318841898e-03,7.989240811866920033e-01,1.470588235294086402e-03,7.841426448676286354e-01,5.970149253731348547e-03,7.606257703365039147e-01,9.090909090909066181e-03,7.370644900549748746e-01,7.692307692307698806e-03,7.289493723846671713e-01,9.374999999999973632e-03,7.097193547452400608e-01,1.292000000000000000e+03,2.137499999999999956e-01,2.955635506959545800e-01,1.835443037974683334e-01,2.897331746624816073e-01,2.371794871794871695e-01,3.092960757914655079e-01,1.779220779220778981e-01,2.372334030021911178e-01,2.131578947368421295e-01,1.255239021063320470e-01,3.679999999999999938e-01,1.277448629104120381e-01,3.878378378378378177e-01,1.509397644757668744e-01,1.589041095890411093e-01,1.938467500372395569e-01,1.694444444444444253e-01,1.375511268583432256e-01,1.943661971830985824e-01,1.320925338541131533e-01,2.714285714285714080e-01,9.318161031018927509e-02,2.101449275362318458e-01,1.285313677667829779e-01,2.235294117647058931e-01,1.713320971096777279e-01,1.880597014925373123e-01,1.314343942809492183e-01,1.575757575757575635e-01,1.428668523486117670e-01,2.846153846153846034e-01,2.145744334723967417e-01,2.249999999999999778e-01,2.234250433590649065e-01
1.293000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00,9.974683544303798444e-01,9.962523525693678383e-01,9.987179487179487225e-01,9.981255870380241202e-01,9.935064935064935598e-01,9.906397869558843938e-01,0.000000000000000000e+00,9.240899239251556541e-01,0.000000000000000000e+00,9.039946072848000780e-01,1.351351351351337549e-03,8.861336312881934463e-01,-1.520853458390625313e-17,8.720485938294951778e-01,1.388888888888890026e-03,8.506697728848721107e-01,0.000000000000000000e+00,8.349522815706296175e-01,0.000000000000000000e+00,8.156783986351484605e-01,0.000000000000000000e+00,8.026323878339324258e-01,1.470588235294086402e-03,7.841426448676286354e-01,4.477611940298511194e-03,7.643083065752982463e-01,7.575757575757549080e-03,7.386717386633929738e-01,1.076923076923077920e-02,7.258045105260779728e-01,9.374999999999973632e-03,7.097193547452400608e-01,1.293000000000000000e+03,1.537499999999999978e-01,2.693771751652320190e-01,1.797468354430379611e-01,2.360448845029267384e-01,4.371794871794871251e-01,2.560303937035598998e-01,1.714285714285714302e-01,2.295511925475448300e-01,2.302631578947368640e-01,1.366279162543292680e-01,3.840000000000000080e-01,1.605264775667864796e-01,3.351351351351350982e-01,1.721509148973656700e-01,2.068493150684931337e-01,1.068219897773861754e-01,2.249999999999999778e-01,8.511022265274599541e-02,2.281690140845070713e-01,3.935019059674312036e-02,3.900000000000000133e-01,1.998710521811500052e-01,1.855072463768115687e-01,1.037725879025864634e-01,1.705882352941175961e-01,1.560398586900156037e-01,2.253731343283582045e-01,1.528530748791140093e-01,1.818181818181818232e-01,9.178779875342921168e-02,2.430769230769230793e-01,2.773507481511453543e-01,1.656249999999999944e-01,2.511504778016558914e-01
1.294000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00,9.987341772151898667e-01,9.981255870380241202e-01,9.987179487179487225e-01,9.981255870380241202e-01,9.948051948051948035e-01,9.925094457988800078e-01,0.000000000000000000e+00,9.240899239251556541e-01,0.000000000000000000e+00,9.059292535844065686e-01,1.351351351351337549e-03,8.861336312881934463e-01,-1.520853458390625313e-17,8.720485938294951778e-01,1.388888888888890026e-03,8.526456986931910675e-01,0.000000000000000000e+00,8.349522815706296175e-01,0.000000000000000000e+00,8.156783986351484605e-01,0.000000000000000000e+00,8.006179254176114535e-01,1.470588235294086402e-03,7.841426448676286354e-01,2.985074626865674274e-03,7.659471261125012642e-01,7.575757575757549080e-03,7.427913990482120088e-01,1.076923076923077920e-02,7.258045105260779728e-01,9.374999999999973632e-03,7.118066802159137563e-01,1.294000000000000000e+03,2.074999999999999900e-01,3.055834583219452227e-01,2.873417721518987111e-01,2.667542173987130782e-01,5.025641025641025550e-01,2.893932229683342516e-01,3.350649350649350655e-01,2.393578649219613719e-01,3.381578947368421573e-01,1.137499999999998790e-01,3.186666666666667092e-01,1.982462168617601661e-01,2.418918918918918914e-01,2.026889550518232996e-01,3.452054794520548198e-01,1.468470718128215557e-01,3.486111111111110938e-01,1.530369644889755243e-01,2.746478873239436846e-01,4.655306112384019479e-02,3.699999999999999956e-01,2.518773262919868361e-01,2.565217391304347450e-01,4.803969712643908763e-02,1.661764705882352866e-01,1.062941084914870854e-01,2.029850746268656858e-01,1.753745990729559390e-01,2.227272727272727459e-01,6.357819988014763724e-02,1.815384615384615652e-01,3.290991491936738900e-01,1.140624999999999972e-01,2.079175016683300903e-01
1.295000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00,9.987341772151898667e-01,9.981255870380241202e-01,9.987179487179487225e-01,9.981255870380241202e-01,9.987012987012987564e-01,9.981255870380241202e-01,0.000000000000000000e+00,9.240899239251556541e-01,0.000000000000000000e+00,9.059292535844065686e-01,1.351351351351337549e-03,8.880834349879519474e-01,-1.520853458390625313e-17,8.720485938294951778e-01,1.388888888888890026e-03,8.526456986931910675e-01,2.816901408450706978e-03,8.334716551869054690e-01,0.000000000000000000e+00,8.176786884222921881e-01,1.449275362318841898e-03,7.989240811866920033e-01,1.470588235294086402e-03,7.821135227701924153e-01,1.492537313432837137e-03,7.675885535233052392e-01,7.575757575757549080e-03,7.427913990482120088e-01,9.230769230769238567e-03,7.273754188862859849e-01,9.374999999999973632e-03,7.118066802159137563e-01,1.295000000000000000e+03,3.437500000000000000e-01,2.808107681339871431e-01,4.708860759493670445e-01,2.580092052621377197e-01,3.205128205128205399e-01,2.577183540223706992e-01,4.857142857142857095e-01,2.650442180089955246e-01,4.197368421052631859e-01,1.749062248749311821e-01,1.973333333333333328e-01,1.724637643100719042e-01,1.810810810810810634e-01,1.700551381170237741e-01,4.301369863013698169e-01,2.260530911091462591e-01,4.388888888888888840e-01,2.432816012360983771e-01,2.690140845070422837e-01,7.938238154653723400e-02,2.471428571428571364e-01,3.065865497702077169e-01,2.985507246376811752e-01,1.297112177107285214e-01,2.147058823529411631e-01,7.362277161313618423e-02,1.641791044776119146e-01,1.412168102599688224e-01,2.696969696969697128e-01,1.548033026133487366e-01,1.061538461538461403e-01,3.316177204251907762e-01,1.531249999999999833e-01,9.877373132569219893e-02
1.296000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00,9.987341772151898667e-01,9.981255870380241202e-01,9.987179487179487225e-01,9.981255870380241202e-01,9.974025974025975128e-01,9.962523525693678383e-01,1.315789473684204425e-03,9.203438555779029917e-01,0.000000000000000000e+00,9.039946072848000780e-01,1.351351351351337549e-03,8.880834349879519474e-01,-1.520853458390625313e-17,8.720485938294951778e-01,1.388888888888890026e-03,8.506697728848721107e-01,0.000000000000000000e+00,8.369401113580348106e-01,0.000000000000000000e+00,8.176786884222921881e-01,0.000000000000000000e+00,8.006179254176114535e-01,1.470588235294086402e-03,7.841426448676286354e-01,1.492537313432837137e-03,7.675885535233052392e-01,7.575757575757549080e-03,7.448521245858134021e-01,1.076923076923077920e-02,7.258045105260779728e-01,4.687499999999969469e-03,7.122773775012091191e-01,1.296000000000000000e+03,4.974999999999999978e-01,2.681300990191141098e-01,4.734177215189873111e-01,2.433105012119287647e-01,1.910256410256410409e-01,2.100260400521802573e-01,4.285714285714285476e-01,2.635188560615729925e-01,3.842105263157895023e-01,2.192743715074792488e-01,2.560000000000000053e-01,8.877640452282350991e-02,2.500000000000000000e-01,4.881406047441658180e-02,3.273972602739725901e-01,2.275515051587223558e-01,3.666666666666666408e-01,2.641850677082260845e-01,2.788732394366197354e-01,8.568656545806938030e-02,1.371428571428571497e-01,2.916440467419145199e-01,2.840579710144927605e-01,1.608036457920031803e-01,2.397058823529411575e-01,7.674022739085423206e-02,1.985074626865671321e-01,9.011277656359288624e-02,2.454545454545454530e-01,2.222786820637553395e-01,5.999999999999998390e-02,2.950079448082712497e-01,2.109375000000000000e-01,7.661796460360979777e-02
1.297000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00,9.987341772151898667e-01,9.981255870380241202e-01,9.987179487179487225e-01,9.981255870380241202e-01,9.974025974025975128e-01,9.962500000000000799e-01,2.631578947368416223e-03,9.204457140429305184e-01,0.000000000000000000e+00,9.078649403958718445e-01,-1.500301384628589695e-17,8.898735865278842860e-01,-1.520853458390625313e-17,8.700871005249991574e-01,2.777777777777764873e-03,8.489156686620880077e-01,0.000000000000000000e+00,8.369401113580348106e-01,0.000000000000000000e+00,8.176786884222921881e-01,0.000000000000000000e+00,8.006179254176114535e-01,1.470588235294086402e-03,7.841426448676286354e-01,1.492537313432837137e-03,7.655461694110943238e-01,4.545454545454515743e-03,7.460091738712063547e-01,9.230769230769238567e-03,7.273754188862859849e-01,3.125000000000002776e-03,7.179963440018339860e-01,1.297000000000000000e+03,4.637499999999999956e-01,2.295818209266578258e-01,3.164556962025316111e-01,2.795727767505271077e-01,2.217948717948717841e-01,1.859477413145962377e-01,2.688311688311688652e-01,3.156268564301841217e-01,2.092105263157894579e-01,2.669825602918663443e-01,3.639999999999999902e-01,1.223276849286373535e-01,3.270270270270270174e-01,7.914583059138351195e-02,2.342465753424657626e-01,2.866100355884280693e-01,2.249999999999999778e-01,3.066171268862847854e-01,2.661971830985915832e-01,1.096371857537396938e-01,1.142857142857142960e-01,1.883646729086959626e-01,2.086956521739130321e-01,1.683931411904892039e-01,2.544117647058823373e-01,1.044255117296536139e-01,2.298507462686566749e-01,1.444331592813783982e-01,1.606060606060605855e-01,2.178158625995821052e-01,7.384615384615383915e-02,1.539683409016283089e-01,2.484374999999999778e-01,1.375170443981400259e-01
1.298000000000000000e+03,9.987500000000000266e-01,9.981255870380241202e-01,9.949367088607594667e-01,9.925094457988800078e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.987012987012987564e-01,9.981255870380241202e-01,0.000000000000000000e+00,9.260129588726067063e-01,0.000000000000000000e+00,9.078649403958718445e-01,-1.500301384628589695e-17,8.879250742602102786e-01,-1.520853458390625313e-17,8.700871005249991574e-01,0.000000000000000000e+00,8.524257665626960856e-01,0.000000000000000000e+00,8.349522815706296175e-01,0.000000000000000000e+00,8.136789523516017031e-01,0.000000000000000000e+00,8.006179254176114535e-01,1.470588235294086402e-03,7.841426448676286354e-01,4.477611940298511194e-03,7.622632829278870314e-01,6.060606060606032845e-03,7.443988766111888644e-01,7.692307692307698806e-03,7.268758061044542362e-01,3.125000000000002776e-03,7.159139700410938056e-01,1.298000000000000000e+03,3.162499999999999756e-01,2.643003736281885341e-01,1.987341772151898500e-01,2.615190002657551416e-01,3.538461538461538103e-01,1.571623364550169544e-01,1.376623376623376527e-01,3.025619771220435794e-01,1.355263157894736614e-01,2.349501276867072830e-01,3.760000000000000009e-01,1.463674741874027296e-01,3.540540540540540460e-01,1.080870598175378422e-01,1.410958904109588796e-01,2.504963822094044557e-01,1.374999999999999833e-01,2.508142988348153191e-01,2.366197183098592005e-01,1.051858474320572084e-01,2.114285714285714379e-01,9.140397967265966039e-02,1.681159420289854434e-01,1.271563997602953300e-01,2.691176470588234615e-01,1.476429392148504161e-01,2.208955223880596508e-01,9.971835337589574078e-02,1.409090909090909005e-01,1.512809885610218452e-01,2.046153846153846156e-01,3.285859857023731151e-02,2.515624999999999667e-01,2.246907597120985922e-01
1.299000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00,9.949367088607594667e-01,9.925094457988800078e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.987012987012987564e-01,9.981255870380241202e-01,0.000000000000000000e+00,9.240899239251556541e-01,1.333333333333334590e-03,9.041216386637365154e-01,-1.500301384628589695e-17,8.840310727005018521e-01,-1.520853458390625313e-17,8.700871005249991574e-01,0.000000000000000000e+00,8.524257665626960856e-01,1.408450704225353489e-03,8.332157208670513127e-01,0.000000000000000000e+00,8.156783986351484605e-01,1.449275362318841898e-03,8.009398775813325599e-01,1.470588235294086402e-03,7.841426448676286354e-01,2.985074626865674274e-03,7.639034215789324289e-01,6.060606060606032845e-03,7.464583042608607943e-01,7.692307692307698806e-03,7.248027748981096252e-01,3.125000000000002776e-03,7.159139700410938056e-01,1.299000000000000000e+03,2.137499999999999956e-01,2.208400156221694832e-01,1.784810126582278278e-01,2.323420162174719972e-01,4.499999999999999556e-01,1.996833430709731294e-01,1.688311688311688319e-01,2.234250433590648510e-01,2.039473684210526272e-01,2.502342652395950218e-01,2.933333333333333348e-01,1.430308096180680222e-01,3.229729729729729493e-01,1.682678296644965488e-01,1.520547945205479312e-01,1.628889575753986740e-01,1.486111111111111105e-01,1.514358362475673181e-01,2.338028169014084723e-01,9.310612224768050060e-02,3.314285714285714057e-01,1.261942946412394906e-01,2.043478260869564800e-01,2.955397604384230048e-02,2.573529411764706176e-01,1.842764567165323664e-01,2.462686567164179274e-01,1.196152686741957100e-01,1.666666666666666574e-01,9.003471552684566559e-02,2.907692307692307798e-01,1.508465694008319646e-01,1.984374999999999889e-01,2.337098896067515974e-01
1.300000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00,9.962025316455696000e-01,9.943803032542428699e-01,9.974358974358974450e-01,9.962500000000000799e-01,9.974025974025975128e-01,9.962523525693678383e-01,0.000000000000000000e+00,9.202470795933014314e-01,1.333333333333334590e-03,9.041216386637365154e-01,-1.500301384628589695e-17,8.879250742602102786e-01,-1.520853458390625313e-17,8.720485938294951778e-01,0.000000000000000000e+00,8.524257665626960856e-01,2.816901408450706978e-03,8.334716551869054690e-01,1.428571428571429871e-03,8.159628131845225729e-01,0.000000000000000000e+00,8.026323878339324258e-01,-3.265361837132813463e-17,7.837838908142984451e-01,4.477611940298511194e-03,7.622632829278870314e-01,4.545454545454515743e-03,7.480673014508787411e-01,7.692307692307698806e-03,7.248027748981096252e-01,7.812499999999972244e-03,7.112631808971978664e-01,1.300000000000000000e+03,1.912500000000000033e-01,2.405300137197019794e-01,2.999999999999999889e-01,1.951241591910133910e-01,4.230769230769230727e-01,2.414150989478496268e-01,3.233766233766233733e-01,1.844035994767996844e-01,3.789473684210526438e-01,2.394361866969984542e-01,1.920000000000000040e-01,1.638072419034031779e-01,2.527027027027027306e-01,1.908738130283984535e-01,2.575342465753424626e-01,1.373635686781613519e-01,2.861111111111110383e-01,1.224042993525961548e-01,2.422535211267606015e-01,8.750000000000035527e-03,3.814285714285713946e-01,2.048970778220128297e-01,2.753623188405796562e-01,8.127884103504434687e-02,1.808823529411764663e-01,2.009003173218002480e-01,1.880597014925373123e-01,1.164782705057043066e-01,2.151515151515151214e-01,6.905613658466575044e-02,3.000000000000000444e-01,2.431466892639092547e-01,1.703124999999999778e-01,2.262914326703510670e-01
1.301000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00,9.987341772151898667e-01,9.981255870380241202e-01,9.987179487179487225e-01,9.981255870380241202e-01,9.974025974025975128e-01,9.962523525693678383e-01,0.000000000000000000e+00,9.202470795933014314e-01,0.000000000000000000e+00,9.059292535844065686e-01,-1.500301384628589695e-17,8.840310727005018521e-01,1.369863013698616270e-03,8.702756388064645243e-01,0.000000000000000000e+00,8.544003745317529930e-01,2.816901408450706978e-03,8.334716551869054690e-01,4.285714285714289397e-03,8.145426247287491650e-01,0.000000000000000000e+00,8.006179254176114535e-01,-3.265361837132813463e-17,7.837838908142984451e-01,4.477611940298511194e-03,7.643083065752982463e-01,4.545454545454515743e-03,7.480673014508787411e-01,1.076923076923077920e-02,7.237284107315395953e-01,3.125000000000002776e-03,7.159139700410938056e-01,1.301000000000000000e+03,3.337499999999999911e-01,2.175897803206757464e-01,4.063291139240506333e-01,1.543787954999000234e-01,2.666666666666666075e-01,2.614024674711392660e-01,4.454545454545453809e-01,2.160982126256484337e-01,4.921052631578947123e-01,2.786911372828348998e-01,1.813333333333333464e-01,1.776056023891138258e-01,2.472972972972972971e-01,1.060733826178840711e-01,4.178082191780821963e-01,2.031278845949023582e-01,3.583333333333333370e-01,1.366793693283663014e-01,3.084507042253521458e-01,1.046497133297554644e-01,2.999999999999999889e-01,2.475410319522806379e-01,2.536231884057970620e-01,1.396144243980543542e-01,1.779411764705882415e-01,1.334693316833497345e-01,2.313432835820895539e-01,1.146121175967010491e-01,2.484848484848484751e-01,1.494730326848291713e-01,2.169230769230769407e-01,2.926148278881301468e-01,1.374999999999999833e-01,1.958435281034326680e-01
1.302000000000000000e+03,9.987500000000000266e-01,9.981255870380241202e-01,9.987341772151898667e-01,9.981255870380241202e-01,9.987179487179487225e-01,9.981255870380241202e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.221679619245074511e-01,0.000000000000000000e+00,9.059292535844065686e-01,-1.500301384628589695e-17,8.859775674361060060e-01,1.369863013698616270e-03,8.683128396493974277e-01,0.000000000000000000e+00,8.524257665626960856e-01,4.225352112676060250e-03,8.297486441688228798e-01,4.285714285714289397e-03,8.145426247287491650e-01,0.000000000000000000e+00,8.006179254176114535e-01,1.470588235294086402e-03,7.821135227701924153e-01,5.970149253731348547e-03,7.626721117229867675e-01,4.545454545454515743e-03,7.480673014508787411e-01,7.692307692307698806e-03,7.268758061044542362e-01,1.562500000000001388e-03,7.153899723227884477e-01,1.302000000000000000e+03,5.074999999999999512e-01,2.795895429017328238e-01,4.075949367088607111e-01,1.634778272427181434e-01,1.487179487179487447e-01,2.678502380062411925e-01,4.285714285714285476e-01,2.232151428554971506e-01,3.657894736842105532e-01,2.730069825114370130e-01,3.266666666666667163e-01,1.494102991764622579e-01,2.621621621621621490e-01,4.563784065882185020e-02,3.589041095890410649e-01,2.412597148303048389e-01,3.416666666666666741e-01,1.629608848773226593e-01,2.323943661971830943e-01,1.499114321858077692e-01,1.714285714285714579e-01,2.988833384449525177e-01,2.202898550724637639e-01,1.323584149194905468e-01,2.147058823529411631e-01,5.414101956926938020e-02,2.641791044776118924e-01,1.607161706238672549e-01,2.242424242424242153e-01,1.840983093349855548e-01,1.523076923076923384e-01,2.909279335161889524e-01,1.656249999999999944e-01,9.094125851339432409e-02
